Date,Price
Dec 01  2018,0.020461
Nov 30  2018,0.019655
Nov 29  2018,0.022355
Nov 28  2018,0.019808
Nov 27  2018,0.018908
Nov 26  2018,0.019720
Nov 25  2018,0.018646
Nov 24  2018,0.022825
Nov 23  2018,0.024673
Nov 22  2018,0.025399
Nov 21  2018,0.023819
Nov 20  2018,0.023901
Nov 19  2018,0.033819
Nov 18  2018,0.039352
Nov 17  2018,0.041720
Nov 16  2018,0.045193
Nov 15  2018,0.041721
Nov 14  2018,0.045581
Nov 13  2018,0.051059
Nov 12  2018,0.052805
Nov 11  2018,0.056351
Nov 10  2018,0.057183
Nov 09  2018,0.057001
Nov 08  2018,0.057886
Nov 07  2018,0.057416
Nov 06  2018,0.056622
Nov 05  2018,0.056362
Nov 04  2018,0.058963
Nov 03  2018,0.059876
Nov 02  2018,0.057164
Nov 01  2018,0.057667
Oct 31  2018,0.057127
Oct 30  2018,0.056049
Oct 29  2018,0.059672
Oct 28  2018,0.064294
Oct 27  2018,0.062518
Oct 26  2018,0.056305
Oct 25  2018,0.053297
Oct 24  2018,0.051013
Oct 23  2018,0.047815
Oct 22  2018,0.048627
Oct 21  2018,0.048874
Oct 20  2018,0.049061
Oct 19  2018,0.049299
Oct 18  2018,0.049405
Oct 17  2018,0.048785
Oct 16  2018,0.050071
Oct 15  2018,0.048311
Oct 14  2018,0.048840
Oct 13  2018,0.048051
Oct 12  2018,0.048609
Oct 11  2018,0.049305
Oct 10  2018,0.054675
Oct 09  2018,0.056048
Oct 08  2018,0.054758
Oct 07  2018,0.054201
Oct 06  2018,0.054165
Oct 05  2018,0.054003
Oct 04  2018,0.053641
Oct 03  2018,0.054012
Oct 02  2018,0.055631
Oct 01  2018,0.055919
Sep 30  2018,0.054656
Sep 29  2018,0.054499
Sep 28  2018,0.055555
Sep 27  2018,0.054203
Sep 26  2018,0.054735
Sep 25  2018,0.053882
Sep 24  2018,0.056087
Sep 23  2018,0.055667
Sep 22  2018,0.054813
Sep 21  2018,0.053933
Sep 20  2018,0.052844
Sep 19  2018,0.052055
Sep 18  2018,0.050422
Sep 17  2018,0.051732
Sep 16  2018,0.051684
Sep 15  2018,0.053886
Sep 14  2018,0.053438
Sep 13  2018,0.054092
Sep 12  2018,0.052327
Sep 11  2018,0.053667
Sep 10  2018,0.052419
Sep 09  2018,0.053038
Sep 08  2018,0.053864
Sep 07  2018,0.057895
Sep 06  2018,0.051260
Sep 05  2018,0.062046
Sep 04  2018,0.071934
Sep 03  2018,0.070069
Sep 02  2018,0.072413
Sep 01  2018,0.074042
Aug 31  2018,0.071439
Aug 30  2018,0.071138
Aug 29  2018,0.069952
Aug 28  2018,0.067115
Aug 27  2018,0.068257
Aug 26  2018,0.072080
Aug 25  2018,0.073309
Aug 24  2018,0.074927
Aug 23  2018,0.062612
Aug 22  2018,0.061085
Aug 21  2018,0.060671
Aug 20  2018,0.060868
Aug 19  2018,0.059245
Aug 18  2018,0.060607
Aug 17  2018,0.054032
Aug 16  2018,0.053108
Aug 15  2018,0.053328
Aug 14  2018,0.049394
Aug 13  2018,0.055267
Aug 12  2018,0.057593
Aug 11  2018,0.065236
Aug 10  2018,0.071749
Aug 09  2018,0.078724
Aug 08  2018,0.081298
Aug 07  2018,0.088841
Aug 06  2018,0.096143
Aug 05  2018,0.097247
Aug 04  2018,0.095002
Aug 03  2018,0.104066
Aug 02  2018,0.108268
Aug 01  2018,0.110243
Jul 31  2018,0.116534
Jul 30  2018,0.116258
Jul 29  2018,0.112494
Jul 28  2018,0.112894
Jul 27  2018,0.109957
Jul 26  2018,0.114123
Jul 25  2018,0.111452
Jul 24  2018,0.111638
Jul 23  2018,0.112096
Jul 22  2018,0.110559
Jul 21  2018,0.110775
Jul 20  2018,0.118694
Jul 19  2018,0.112813
Jul 18  2018,0.113332
Jul 17  2018,0.107107
Jul 16  2018,0.104371
Jul 15  2018,0.104450
Jul 14  2018,0.103404
Jul 13  2018,0.104437
Jul 12  2018,0.101064
Jul 11  2018,0.101181
Jul 10  2018,0.106173
Jul 09  2018,0.107312
Jul 08  2018,0.107849
Jul 07  2018,0.104847
Jul 06  2018,0.105007
Jul 05  2018,0.102945
Jul 04  2018,0.101113
Jul 03  2018,0.103174
Jul 02  2018,0.099198
Jul 01  2018,0.100802
Jun 30  2018,0.097173
Jun 29  2018,0.096881
Jun 28  2018,0.096966
Jun 27  2018,0.092676
Jun 26  2018,0.093517
Jun 25  2018,0.097651
Jun 24  2018,0.092355
Jun 23  2018,0.107449
Jun 22  2018,0.091598
Jun 21  2018,0.111598
Jun 20  2018,0.113005
Jun 19  2018,0.111668
Jun 18  2018,0.106028
Jun 17  2018,0.110331
Jun 16  2018,0.110423
Jun 15  2018,0.107209
Jun 14  2018,0.107309
Jun 13  2018,0.101944
Jun 12  2018,0.105681
